what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1326804900156
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1326804909218
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1326804909320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326804919155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326804922670
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1326804924936
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326804930533
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326804948632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326804950770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326804953247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326804953513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326805165791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326805374510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326805451418
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1326805459065
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1326805469332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326805472217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326805485470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1326805485508
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1326805489476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326805495056
