what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327039402023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327039414817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327039431594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327039432858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327039455045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327039456408
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1327039516960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327039957750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327039967048
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1327039967219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327039967734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327039985456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327039999558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327040000915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327040455366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327040457379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327040576891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327040599589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327040759618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327040768472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327040774728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327040785364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327040798858
