what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1328082675213
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1328082675447
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1328082675463
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328082675868
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1328082677818
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1328082677896
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328082679565
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328082683403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328082691308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328082705019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328082705519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328082975799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328082978977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083028820
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328083038258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083039611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083067989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083069103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083091818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083102357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083106382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328083106397
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328083112531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083132912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083139283
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328083142479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083146122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083148797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083149290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328083679181
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328083685129
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1328083691815
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1328083692198
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1328083692411
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1328083692663
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1328083692769
