what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"ko_KR",1329294984663
processors,sysinfo,,,"2",1329294984663
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329294984663
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1329294984663
java.specification.name,sysinfo,,,"Java Platform API Specification",1329294984663
java.specification.vendor,sysinfo,,,"Oracle Corporation",1329294984663
java.specification.version,sysinfo,,,"1.7",1329294984663
java.vendor,sysinfo,,,"Oracle Corporation",1329294984663
java.version,sysinfo,,,"1.7.0_02",1329294984663
java.vm.info,sysinfo,,,"mixed mode, sharing",1329294984663
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329294984663
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329294984663
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1329294984663
java.vm.specification.version,sysinfo,,,"1.7",1329294984663
java.vm.vendor,sysinfo,,,"Oracle Corporation",1329294984663
java.vm.version,sysinfo,,,"22.0-b10",1329294984663
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1329294986733
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329294987473
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1329294987571
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1329294987845
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1329294987846
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1329294988438
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1329294989897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329294993894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329294997878
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1329295007028
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1329295007441
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1329295007446
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1329295012541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329295015543
error,log,,,"Unhandled event loop exception",1329295015603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329295022835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329295023951
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1329295037499
